Temp,Time,Abs,,2387,35,,
46.758384,3651,0.142368749,,,,,
46.774864,3652,0.143331721,,,,,
46.79267,3654,0.142948866,,,,,
46.757536,3655,0.140705988,,,,,
46.783023,3657,0.142153129,,,,,
46.757608,3658,0.142369613,,,,,
46.801773,3659,0.142558888,,,,,
46.786591,3661,0.143098593,,,,,
46.808052,3662,0.143937796,,,,,
46.769175,3664,0.142345682,,,,,
46.794398,3665,0.144360051,,,,,
46.818243,3666,0.143136606,,,,,
46.811475,3668,0.143529162,,,,,
46.787662,3670,0.142275915,,,,,
46.785894,3672,0.143475413,Yes,,,,
46.825745,3674,0.143049002,,,,,
46.795876,3676,0.143337339,,,,,
46.814195,3678,0.144395605,,,,,
46.819402,3679,0.142481834,,,,,
46.819402,3680,0.142191842,,,,,
46.816738,3682,0.144701123,,,,,
46.847581,3684,0.142756879,,,,,
46.844798,3685,0.143301219,,,,,
46.829496,3686,0.142855376,,,,,
46.847133,3687,0.144102827,,,,,
46.855507,3688,0.142446905,,,,,
46.827168,3689,0.143427938,,,,,
46.846333,3691,0.142319277,,,,,
46.817273,3692,0.142939627,,,,,
46.847524,3694,0.143320486,,,,,
46.869112,3695,0.144677833,,,,,
46.869112,3696,0.142734036,Yes,,,,
46.843421,3697,0.142190039,,,,,
46.862298,3698,0.142092511,,,,,
46.874918,3700,0.141870037,,,,,
46.877374,3702,0.143233433,,,,,
46.882509,3703,0.143222407,,,,,
46.888643,3705,0.144013658,,,,,
46.90064,3708,0.14306578,,,,,
46.884332,3709,0.142459184,,,,,
46.880581,3710,0.141817033,,,,,
46.899416,3712,0.142358661,,,,,
46.917106,3714,0.143130124,,,,,
46.924927,3716,0.142649338,,,,,
46.89728,3717,0.143360093,,,,,
46.898719,3719,0.140874133,,,,,
46.898535,3721,0.144012258,,,,,
46.949142,3723,0.144453436,,,,,
46.902733,3724,0.14361468,,,,,
46.934555,3725,0.143157363,,,,,
46.934019,3728,0.144451916,,,,,
46.930221,3729,0.142896235,,,,,
46.926406,3732,0.143391103,,,,,
46.935626,3735,0.144060552,,,,,
46.937769,3737,0.145583823,,,,,
46.937817,3739,0.143057138,,,,,
46.972755,3742,0.144782484,,,,,
46.969453,3743,0.143249989,,,,,
46.97964,3746,0.144052327,,,,,
46.981663,3748,0.143336356,,,,,
46.968093,3749,0.143176228,,,,,
46.989939,3750,0.143166035,,,,,
46.983646,3751,0.14302738,,,,,
46.964254,3753,0.142193809,,,,,
46.968028,3755,0.143767998,,,,,
46.981743,3758,0.143394202,,,,,
46.980311,3760,0.142228827,,,,,
46.960231,3761,0.140692398,,,,,
46.979207,3763,0.143325493,,,,,
46.988659,3764,0.142635316,,,,,
47.034995,3766,0.140223295,,,,,
46.995328,3767,0.142277747,,,,,
47.004051,3769,0.142935023,,,,,
47.028375,3770,0.143784538,,,,,
47.019044,3771,0.143811747,,,,,
47.021091,3772,0.14302288,,,,,
47.007353,3773,0.141716316,,,,,
47.022034,3774,0.142993227,,,,,
47.017061,3775,0.143818021,,,,,
47.009729,3777,0.143334523,,,,,
47.033724,3778,0.142016619,,,,,
47.047892,3780,0.143844768,,,,,
47.034443,3782,0.141483128,,,,,
47.049331,3783,0.14268741,,,,,
47.03537,3785,0.142100126,,,,,
47.061379,3786,0.1440617,,,,,
47.073923,3789,0.142987222,,,,,
47.073875,3790,0.142651483,,,,,
47.016212,3791,0.142910048,,,,,
47.058157,3793,0.144043669,,,,,
47.045812,3794,0.142860591,,,,,
47.079255,3796,0.14369075,,,,,
47.068981,3798,0.143092334,,,,,
47.051048,3799,0.143964082,,,,,
47.055645,3800,0.144219384,,,,,
47.062313,3801,0.143612132,,,,,
47.052775,3802,0.141948059,,,,,
47.046035,3804,0.141710833,,,,,
47.056972,3806,0.143466011,,,,,
47.073018,3807,0.143901736,,,,,
47.077448,3808,0.143936455,,,,,
47.087113,3809,0.142990649,,,,,
47.071771,3810,0.143739551,,,,,
47.065087,3811,0.143477976,,,,,
47.112448,3812,0.142418578,,,,,
47.086697,3813,0.144114301,,,,,
47.102271,3815,0.144056395,,,,,
47.069828,3816,0.141593859,Yes,,,,
47.089927,3818,0.14349483,,,,,
47.104053,3819,0.142211378,,,,,
47.10247,3820,0.142270103,,,,,
47.104069,3822,0.142449126,,,,,
47.116803,3824,0.144114301,,,,,
47.118338,3825,0.143061534,,,,,
47.11829,3827,0.144254208,,,,,
47.105763,3830,0.143719256,,,,,
47.121664,3831,0.142781973,,,,,
47.131896,3832,0.141570523,,,,,
47.115899,3835,0.143704593,,,,,
47.139506,3836,0.143485174,,,,,
47.128882,3837,0.143587336,,,,,
47.13921,3840,0.143460929,Yes,,,,
47.122837,3842,0.143045798,,,,,
47.122837,3843,0.144586161,,,,,
47.155989,3844,0.142963544,,,,,
47.139313,3845,0.144138143,,,,,
47.15439,3847,0.145355597,,,,,
47.163182,3849,0.142474398,,,,,
47.134908,3850,0.144036233,,,,,
47.191127,3851,0.142515644,,,,,
47.181447,3853,0.145080462,,,,,
47.162998,3854,0.143154159,,,,,
47.188305,3855,0.140677258,,,,,
47.152846,3856,0.142563313,,,,,
47.194924,3858,0.143648699,,,,,
47.19924,3859,0.145584032,,,,,
47.184964,3862,0.144105822,,,,,
47.209654,3864,0.144890338,Yes,,,,
47.188169,3866,0.143568426,,,,,
47.193756,3868,0.144211769,,,,,
47.193756,3869,0.143279761,,,,,
47.210677,3871,0.142662883,,,,,
47.224033,3873,0.145286873,,,,,
47.224033,3874,0.144412831,,,,,
47.210749,3875,0.143493533,,,,,
47.210749,3876,0.145684242,,,,,
47.230634,3877,0.14410384,,,,,
47.20437,3879,0.146157309,,,,,
47.23045,3882,0.142308965,,,,,
47.212571,3884,0.14495492,,,,,
47.212571,3885,0.14413406,,,,,
47.232289,3887,0.146894604,,,,,
47.216223,3888,0.143919617,Yes,,,,
47.218964,3889,0.142628774,,,,,
47.218964,3890,0.145603254,,,,,
47.24327,3892,0.144842923,,,,,
47.244261,3893,0.146685898,,,,,
47.241272,3895,0.144474343,,,,,
47.258303,3896,0.14483133,,,,,
47.225254,3897,0.144411162,,,,,
47.242638,3899,0.144934997,,,,,
47.236628,3900,0.144992292,,,,,
47.278771,3902,0.147689819,,,,,
47.259158,3903,0.144400701,,,,,
47.283885,3905,0.145293057,,,,,
47.268013,3908,0.141281858,,,,,
47.259414,3910,0.149220228,,,,,
47.249919,3911,0.142300099,,,,,
47.267494,3912,0.147326484,Yes,,,,
47.271122,3915,0.143125773,,,,,
47.279649,3916,0.144176424,,,,,
47.266814,3918,0.152433381,,,,,
47.28653,3919,0.15227364,,,,,
47.2919,3920,0.151182666,,,,,
47.298733,3922,0.138699547,,,,,
47.275909,3923,0.151285678,,,,,
47.306221,3925,0.151534677,,,,,
47.291477,3926,0.154797807,,,,,
47.281088,3928,0.150154486,,,,,
47.286322,3929,0.152721345,,,,,
47.287641,3932,0.151203349,,,,,
47.289359,3934,0.152781367,,,,,
47.289359,3935,0.153636545,,,,,
47.347111,3936,0.151573658,Yes,,,,
47.326766,3938,0.151255384,,,,,
47.293578,3941,0.151437521,,,,,
47.310072,3943,0.153335288,,,,,
47.320485,3944,0.154044554,,,,,
47.353479,3947,0.152876318,,,,,
47.346959,3949,0.142909586,,,,,
47.320676,3950,0.14193356,,,,,
47.339144,3951,0.143516839,,,,,
47.325175,3952,0.142078266,,,,,
47.331369,3955,0.153178021,,,,,
47.317432,3957,0.141773328,,,,,
47.353655,3959,0.14278625,,,,,
47.35224,3960,0.145342827,Yes,,,,
47.367103,3963,0.14242512,,,,,
47.36258,3964,0.142245501,,,,,
47.360135,3965,0.14367421,,,,,
47.35622,3967,0.141708314,,,,,
47.357594,3968,0.143621534,,,,,
47.361949,3969,0.14382793,,,,,
47.332982,3970,0.1425374,,,,,
47.39073,3971,0.141979069,,,,,
47.37896,3972,0.151826128,,,,,
47.367158,3973,0.151661664,,,,,
47.360231,3975,0.15125531,,,,,
47.376251,3977,0.154158413,,,,,
47.375172,3979,0.153448016,,,,,
47.409833,3981,0.152872086,,,,,
47.38544,3982,0.154835254,,,,,
47.374205,3983,0.152864352,,,,,
47.383554,3985,0.153204724,,,,,
47.391847,3986,0.153332129,,,,,
47.391113,3987,0.15368928,,,,,
47.410025,3989,0.154886514,,,,,
47.380973,3991,0.155791357,,,,,
47.399502,3993,0.153524876,,,,,
47.413492,3994,0.151959077,,,,,
47.396793,3996,0.153766364,,,,,
47.402586,3998,0.153409392,,,,,
47.411327,4001,0.153821647,,,,,
47.406972,4003,0.153906688,,,,,
47.422847,4004,0.153664902,,,,,
47.421713,4006,0.153338715,,,,,
47.413875,4008,0.1465168,Yes,,,,
47.434081,4010,0.151105061,,,,,
47.426291,4013,0.149176881,,,,,
