Time (sec),Abs,Temperature
2420,0.132709399,315.427209
2421,0.124284141,315.427209
2422,0.121166155,315.445384
2423,0.13155067,315.449669
2424,0.135465577,315.445053
2425,0.121566564,315.445053
2426,0.132948756,315.486065
2427,0.134484783,315.503214
2428,0.132624656,315.503214
2429,0.134740293,315.528641
2430,0.134112045,315.528641
2431,0.134682506,315.549652
2432,0.124396645,315.541656
2433,0.121401556,315.541656
2434,0.123126708,315.559843
2435,0.134265199,315.559843
2436,0.132959023,315.591576
2437,0.134608388,315.591576
2438,0.135803387,315.568098
2439,0.13530013,315.567774
2440,0.133910209,315.567774
2441,0.134089693,315.587082
2442,0.125001416,315.58634
2443,0.134219259,315.625421
2444,0.122211963,315.614933
2445,0.135283858,315.614933
2446,0.13274461,315.591649
2447,0.123508841,315.591649
2448,0.135762155,315.645009
2449,0.13601248,315.661749
2450,0.12347953,315.62551
2451,0.133060083,315.62551
2452,0.125081897,315.682819
2453,0.124220774,315.682819
2454,0.135314822,315.682819
2455,0.123373255,315.718361
2456,0.134119377,315.693944
2457,0.125409007,315.685885
2458,0.129782364,315.685885
2459,0.123906732,315.731871
2460,0.13475427,315.731871
2461,0.127026424,315.751576
2462,0.12526381,315.751576
2463,0.124896631,315.744801
2464,0.13456738,315.744801
2465,0.124587521,315.761375
2466,0.134182274,315.761375
2467,0.135657281,315.782152
2468,0.132082358,315.782152
2469,0.12509957,315.785506
2470,0.130730674,315.785506
2471,0.135839194,315.785506
2472,0.12743099,315.812935
2473,0.123198345,315.807233
2474,0.134058639,315.837306
2475,0.127967507,315.837306
2476,0.12714991,315.823613
2477,0.124626495,315.848709
2478,0.131623358,315.860675
2479,0.12882705,315.860675
2480,0.1333341,315.891995
2481,0.129467666,315.891995
2482,0.125957906,315.893301
2483,0.134263679,315.893301
2484,0.137003064,315.909557
2485,0.13380596,315.909557
2486,0.130896568,315.88123
2487,0.132331312,315.88123
2488,0.130269662,315.898527
2489,0.129095659,315.898527
2490,0.127291918,315.944776
2491,0.130150706,315.944776
2492,0.130192906,315.916451
2493,0.132152438,315.973389
2494,0.130219802,315.973389
2495,0.133008942,315.973389
2496,0.130064115,315.981467
2497,0.128973618,315.984273
2498,0.132171601,315.984273
2499,0.131449476,316.02163
2500,0.1291226,316.02163
2501,0.127537236,316.02163
2502,0.128031641,316.010909
2503,0.128934115,315.991803
2504,0.13102977,315.993898
2505,0.130690277,315.993898
2506,0.126274854,316.020107
2507,0.128272668,316.063588
2508,0.128328875,316.063588
2509,0.128887609,316.063588
2510,0.126924887,316.043629
2511,0.12774162,316.059477
2512,0.129637241,316.074583
2513,0.131387815,316.097675
2514,0.129225656,316.097675
2515,0.131347492,316.086939
2516,0.130920962,316.112715
2517,0.128065392,316.112715
2518,0.12959069,316.119534
2519,0.12907353,316.137298
2520,0.129729182,316.137298
2521,0.130527079,316.137298
2522,0.130871758,316.138683
2523,0.128978044,316.161032
2524,0.129153967,316.155906
2525,0.128293499,316.155906
2526,0.130345523,316.155906
2527,0.130930692,316.199086
2528,0.131309941,316.199086
2529,0.130891353,316.191228
2530,0.129659191,316.191228
2531,0.130053774,316.191228
2532,0.129229248,316.197474
2533,0.129793614,316.197474
2534,0.129890755,316.190632
2535,0.128682196,316.216258
2536,0.131460056,316.216258
2537,0.127428085,316.216258
2538,0.129468188,316.217426
2539,0.131183729,316.217426
2540,0.129100442,316.256
2541,0.128450826,316.266894
2542,0.131545052,316.265186
2543,0.131728441,316.246919
2544,0.127028614,316.246919
2545,0.128618702,316.293918
2546,0.130359292,316.293918
2547,0.129240677,316.287584
2548,0.13030003,316.287584
2549,0.12907134,316.291339
2550,0.129450366,316.314043
2551,0.130822495,316.325556
2552,0.129391432,316.325967
2553,0.12829712,316.376446
2554,0.131115884,316.376446
2555,0.129479975,316.312093
2556,0.130461186,316.312093
2557,0.128515258,316.312093
2558,0.129223913,316.359142
2559,0.128790408,316.393282
2560,0.129677087,316.371677
2561,0.128481433,316.371677
2562,0.131513491,316.371677
2563,0.129377559,316.371677
2564,0.129427493,316.375407
2565,0.129917562,316.411994
2566,0.129059985,316.417456
2567,0.130826458,316.417456
2568,0.127630055,316.417456
2569,0.1292952,316.401619
2570,0.128521457,316.406654
2571,0.129051626,316.425245
2572,0.128709599,316.425245
2573,0.126952946,316.432204
2574,0.130071834,316.432204
2575,0.128727213,316.451221
2576,0.131563813,316.451221
2577,0.131548703,316.470117
2578,0.130765647,316.470117
2579,0.129804567,316.486732
2580,0.130850807,316.486732
2581,0.12857613,316.486732
2582,0.127578169,316.505473
2583,0.128949195,316.524528
2584,0.130290389,316.524528
2585,0.129767746,316.522683
2586,0.129083782,316.522683
2587,0.128447339,316.522683
2588,0.130745217,316.514468
2589,0.129696235,316.514468
2590,0.131494701,316.536092
2591,0.131503925,316.536092
2592,0.130054265,316.545996
2593,0.128065005,316.559002
2594,0.129337356,316.559002
2595,0.128501028,316.584045
2596,0.128313467,316.584045
2597,0.130023077,316.584045
2598,0.129507884,316.584045
2599,0.13004595,316.590954
2600,0.128761306,316.609659
2601,0.128768027,316.605287
2602,0.12959677,316.577402
2603,0.129376754,316.577402
2604,0.128618598,316.605883
2605,0.128926233,316.636214
2606,0.131489724,316.636214
2607,0.13020587,316.645634
2608,0.128916696,316.645634
2609,0.128964067,316.662107
2610,0.12840879,316.662107
2611,0.128471971,316.656342
2612,0.129233718,316.686807
2613,0.12963222,316.686807
2614,0.128459349,316.686807
2615,0.127306074,316.713558
2616,0.128875315,316.692603
2617,0.129643306,316.692603
2618,0.129688218,316.723187
2619,0.129969582,316.723187
2620,0.130860776,316.723187
2621,0.129419446,316.723187
2622,0.127507687,316.736694
2623,0.128300458,316.736694
2624,0.129337922,316.759644
2625,0.130364716,316.749767
2626,0.129093707,316.745621
2627,0.127362162,316.736203
2628,0.128927708,316.736203
2629,0.128245235,316.774874
2630,0.128794238,316.78892
2631,0.129147098,316.771316
2632,0.131274119,316.786666
2633,0.128121093,316.793548
2634,0.130611837,316.793548
2635,0.129014194,316.780524
2636,0.128115907,316.780524
2637,0.130643964,316.780524
2638,0.130870253,316.818837
2639,0.130073264,316.818837
2640,0.130010337,316.818837
2641,0.129502446,316.831007
2642,0.130695105,316.846716
2643,0.129732713,316.846716
2644,0.129783869,316.824841
2645,0.131371558,316.856061
2646,0.131910265,316.856061
2647,0.133593306,316.901087
2648,0.127972022,316.901087
2649,0.131655321,316.849847
2650,0.131180093,316.893877
2651,0.127557159,316.893877
2652,0.130265921,316.895373
2653,0.132627532,316.903743
2654,0.131875932,316.888734
2655,0.130346432,316.913423
2656,0.12963061,316.924222
2657,0.131117344,316.924222
2658,0.132159323,316.928632
2659,0.128989533,316.928632
2660,0.131433144,316.93791
2661,0.130747259,316.93791
2662,0.13055858,316.94396
2663,0.131208003,316.958589
2664,0.129579738,316.958589
2665,0.132006168,316.945119
2666,0.131990731,316.945119
2667,0.132212177,316.968816
2668,0.13189742,316.992367
2669,0.131772593,316.992367
2670,0.132554084,316.992367
2671,0.131646097,317.025474
2672,0.131902516,317.004958
2673,0.131349459,317.007734
2674,0.132108674,317.004202
2675,0.132447079,317.004202
2676,0.132573441,317.025522
2677,0.131708562,317.042506
2678,0.132382706,317.042506
2679,0.13228932,317.042506
2680,0.131848216,317.033254
2681,0.133623555,317.049835
2682,0.133150667,317.049835
2683,0.131701097,317.032972
2684,0.132323131,317.049649
2685,0.131554693,317.049649
2686,0.131714031,317.082907
2687,0.132859752,317.07063
2688,0.132369787,317.07063
2689,0.132974282,317.090741
2690,0.131350294,317.090741
2691,0.132528797,317.132015
2692,0.133298919,317.132015
2693,0.131761685,317.132015
2694,0.132865295,317.104441
2695,0.130692437,317.104441
2696,0.133500367,317.104441
2697,0.131369531,317.173688
2698,0.133191049,317.173688
2699,0.133518711,317.116442
2700,0.131904692,317.116442
2701,0.132187292,317.165283
2702,0.131894618,317.165283
2703,0.131426588,317.172988
2704,0.133367077,317.172988
2705,0.131619707,317.195194
2706,0.13161698,317.176398
2707,0.132357776,317.176398
2708,0.131442666,317.200012
2709,0.131787762,317.200012
2710,0.134139642,317.186991
2711,0.130504534,317.186991
2712,0.130950779,317.224895
2713,0.130716607,317.208231
2714,0.132196829,317.208231
2715,0.132315293,317.208231
2716,0.132148296,317.205907
2717,0.132697806,317.205907
2718,0.130756199,317.266914
2719,0.132463291,317.246384
2720,0.131923094,317.246384
2721,0.132699847,317.234683
2722,0.13401705,317.253525
2723,0.132212833,317.264027
2724,0.134280995,317.264027
2725,0.132915914,317.264027
2726,0.132886708,317.26874
2727,0.133496001,317.26874
2728,0.133426592,317.26874
2729,0.132054016,317.292293
2730,0.131901562,317.292293
2731,0.131475285,317.292293
2732,0.13139376,317.319833
2733,0.133072317,317.323652
2734,0.132018611,317.323652
2735,0.133952454,317.339999
2736,0.133519843,317.336204
2737,0.13275899,317.351344
2738,0.132567465,317.363766
2739,0.131755725,317.363766
2740,0.133760557,317.377555
2741,0.132762492,317.358645
2742,0.133265391,317.358645
2743,0.133492947,317.38824
2744,0.132591993,317.38824
2745,0.132726163,317.412262
2746,0.133696273,317.412262
2747,0.134661287,317.412262
2748,0.132118955,317.431338
2749,0.135653645,317.431338
2750,0.134237632,317.428541
2751,0.132836938,317.421571
2752,0.132934094,317.452746
2753,0.132424429,317.391521
2754,0.133753613,317.429571
2755,0.135422126,317.448598
2756,0.134656593,317.448598
2757,0.136365831,317.458832
2758,0.13363412,317.458832
2759,0.134504885,317.45298
2760,0.133611873,317.447031
2761,0.134184629,317.447031
2762,0.13528496,317.471934
2763,0.13442868,317.475487
2764,0.133085042,317.475487
2765,0.135322183,317.470367
2766,0.134357855,317.470367
2767,0.133953929,317.500052
2768,0.133562923,317.500052
2769,0.134138838,317.508435
2770,0.133754671,317.508435
2771,0.132971779,317.53852
2772,0.134768501,317.53852
2773,0.13281624,317.516963
2774,0.133442745,317.516963
2775,0.132220984,317.549627
2776,0.133139208,317.523618
2777,0.133853942,317.558629
2778,0.133962885,317.558629
2779,0.133228913,317.57381
2780,0.134301812,317.553822
2781,0.13288857,317.553822
2782,0.132964373,317.596883
2783,0.133552581,317.596883
2784,0.1341279,317.596883
2785,0.133613482,317.571914
2786,0.133439258,317.579018
2787,0.132719457,317.579846
2788,0.135827065,317.579846
2789,0.133945793,317.588204
2790,0.134716287,317.647204
2791,0.13343437,317.647204
2792,0.133908689,317.613004
2793,0.135159001,317.613004
2794,0.134931713,317.636373
2795,0.133216918,317.636373
2796,0.133773029,317.636373
2797,0.132341132,317.642127
2798,0.134883151,317.647849
2799,0.132855952,317.659765
2800,0.130929142,317.652211
2801,0.134996444,317.637297
2802,0.133488789,317.637297
2803,0.13353163,317.668957
2804,0.131971508,317.668957
2805,0.133207828,317.709421
2806,0.132059529,317.717262
2807,0.134491861,317.659926
2808,0.133459851,317.659926
2809,0.133541763,317.659926
2810,0.133628279,317.70836
2811,0.132647559,317.70836
2812,0.134933397,317.70836
2813,0.131613404,317.676149
2814,0.133627147,317.676149
2815,0.133685678,317.676149
2816,0.135454014,317.722799
2817,0.134023994,317.722799
2818,0.133760169,317.724076
2819,0.132993966,317.745246
2820,0.133865282,317.745503
2821,0.132476077,317.745503
2822,0.132805869,317.752187
2823,0.132365853,317.766584
2824,0.134324059,317.766584
2825,0.132901505,317.751335
2826,0.133863032,317.751335
2827,0.133990303,317.792106
2828,0.132987604,317.766134
2829,0.135221273,317.766134
2830,0.134494975,317.766134
2831,0.135765627,317.793744
2832,0.134754911,317.793744
2833,0.134143531,317.793744
2834,0.135264069,317.803971
2835,0.13544479,317.803971
2836,0.134154171,317.82966
2837,0.135282874,317.829804
2838,0.133783162,317.829804
2839,0.134467095,317.832423
2840,0.134217814,317.829282
2841,0.133539796,317.829282
2842,0.134320676,317.829282
2843,0.135112003,317.85044
2844,0.134850979,317.85044
2845,0.13513349,317.834463
2846,0.136566088,317.834463
2847,0.134909675,317.861026
2848,0.134470701,317.861026
2849,0.133809269,317.865998
2850,0.134526581,317.865243
2851,0.133497089,317.865243
2852,0.135862663,317.865243
2853,0.1350528,317.909482
2854,0.134768963,317.899161
2855,0.13359803,317.899161
2856,0.133595184,317.880271
2857,0.135034531,317.928499
2858,0.135968253,317.928499
2859,0.133605465,317.929728
2860,0.134030268,317.931149
2861,0.134473339,317.931149
2862,0.134444132,317.949348
2863,0.135645539,317.949348
2864,0.137648553,317.92703
2865,0.135653719,317.92703
2866,0.13317889,317.929391
2867,0.136313677,317.947147
2868,0.135994986,317.959458
2869,0.133999184,317.978129
2870,0.134217635,317.984119
2871,0.135932684,317.984119
2872,0.135591596,317.984119
2873,0.133985087,317.951652
2874,0.134864464,317.971247
2875,0.1359559,317.971247
2876,0.133615419,317.984665
2877,0.13553685,317.984665
2878,0.135506749,317.984665
2879,0.134525389,317.981799
2880,0.135106847,317.981799
2881,0.134169608,318.023409
2882,0.136474595,318.023409
2883,0.135734841,317.99162
2884,0.135538861,318.022864
2885,0.136183947,318.030813
2886,0.13420336,318.030813
2887,0.134460956,318.030411
2888,0.134260193,318.030411
2889,0.134192288,318.084648
2890,0.13534838,318.084648
2891,0.133551374,318.058972
2892,0.136735216,318.066286
2893,0.134815171,318.060039
2894,0.134208813,318.060039
2895,0.135890767,318.064624
2896,0.135663047,318.064624
2897,0.134796247,318.064624
2898,0.135086462,318.09726
2899,0.135849595,318.063749
2900,0.136043772,318.063749
2901,0.136544347,318.063749
2902,0.135456041,318.100785
2903,0.134424344,318.118367
2904,0.138065666,318.118367
2905,0.135782108,318.106389
2906,0.13599208,318.106389
2907,0.135362834,318.115116
2908,0.136840567,318.115116
2909,0.134382725,318.15792
2910,0.137749568,318.116224
2911,0.135563657,318.116224
2912,0.136874929,318.116224
2913,0.137184009,318.17737
2914,0.138393849,318.155151
2915,0.138185173,318.149876
2916,0.136283025,318.149876
2917,0.138782173,318.175709
2918,0.136622772,318.175709
2919,0.137908921,318.189002
2920,0.136659786,318.192124
2921,0.138688937,318.192124
2922,0.138724923,318.169817
2923,0.136925176,318.169817
2924,0.140230775,318.169817
2925,0.138122335,318.197374
2926,0.13911432,318.186771
2927,0.136528224,318.186771
2928,0.13909696,318.213291
2929,0.138886124,318.213291
2930,0.137554273,318.213291
2931,0.137452096,318.239505
2932,0.138944089,318.239505
2933,0.136082232,318.257949
2934,0.139080524,318.257949
2935,0.137215287,318.257949
2936,0.138260976,318.257949
2937,0.137430742,318.268921
2938,0.139112115,318.237652
2939,0.136962682,318.26043
2940,0.138991028,318.26043
2941,0.139436811,318.272396
2942,0.13862139,318.272396
2943,0.138520852,318.272396
2944,0.139087766,318.25612
2945,0.136665598,318.25612
2946,0.136736423,318.25612
2947,0.138254643,318.287605
2948,0.139107302,318.300566
2949,0.138545752,318.291955
2950,0.138094902,318.307708
2951,0.139267221,318.307708
2952,0.139331877,318.293752
2953,0.139404237,318.31717
2954,0.138669908,318.31717
2955,0.139575049,318.3166
2956,0.139861867,318.3166
2957,0.137927309,318.326438
2958,0.139894843,318.350424
2959,0.139074206,318.350424
2960,0.138944805,318.323502
2961,0.139368013,318.334808
2962,0.138014376,318.336366
2963,0.141259387,318.355994
2964,0.137960061,318.355994
2965,0.139815256,318.365534
2966,0.140765235,318.365534
2967,0.142040923,318.365534
2968,0.137929007,318.389719
2969,0.138945863,318.389719
2970,0.139252707,318.389719
2971,0.137653634,318.395793
2972,0.140018746,318.395793
2973,0.13931863,318.379264
2974,0.141092271,318.379264
2975,0.139838144,318.409104
2976,0.140239641,318.397398
2977,0.137408227,318.397398
2978,0.140011028,318.409313
2979,0.140676141,318.409313
2980,0.140606046,318.409313
2981,0.139484987,318.433167
2982,0.139962331,318.424277
2983,0.139130846,318.431891
2984,0.138987467,318.431891
2985,0.137977019,318.449766
2986,0.139560804,318.449766
2987,0.140791431,318.442458
2988,0.141355649,318.442458
2989,0.139946923,318.457709
2990,0.140461579,318.469414
2991,0.1384767,318.481801
2992,0.138959125,318.467305
2993,0.140260801,318.489984
2994,0.137511388,318.489984
2995,0.141084313,318.453618
2996,0.13908872,318.453618
2997,0.140522212,318.495247
2998,0.138801888,318.495247
2999,0.140996426,318.504681
3000,0.13991423,318.493563
3001,0.138606608,318.493563
3002,0.13975057,318.513144
3003,0.141307473,318.513144
3004,0.141627118,318.525763
3005,0.138478011,318.514203
3006,0.143094704,318.514203
3007,0.138718396,318.514203
3008,0.138939917,318.57527
3009,0.141624093,318.57527
3010,0.140750125,318.531033
3011,0.141268343,318.530913
3012,0.139966503,318.530913
3013,0.140603572,318.530913
3014,0.140059739,318.580203
3015,0.139937565,318.580203
3016,0.140799135,318.573554
3017,0.140495017,318.573554
3018,0.139176205,318.573554
3019,0.140425846,318.550814
3020,0.141803324,318.550814
3021,0.140376777,318.591802
3022,0.140314221,318.564162
3023,0.140899092,318.564162
3024,0.140430853,318.573074
3025,0.140350089,318.591915
3026,0.140532866,318.591915
3027,0.140744403,318.577493
3028,0.139081314,318.58792
3029,0.139907882,318.58792
3030,0.142535955,318.644006
3031,0.141560659,318.644006
3032,0.138700664,318.630958
3033,0.141044378,318.62224
3034,0.139725506,318.643252
3035,0.139781997,318.643252
3036,0.140456215,318.632
3037,0.142749786,318.669653
3038,0.140986398,318.624221
3039,0.141362175,318.624221
3040,0.140568793,318.624221
3041,0.138533428,318.636323
3042,0.141903266,318.658058
3043,0.140169218,318.658058
3044,0.141143858,318.654986
3045,0.140370831,318.654986
3046,0.139847115,318.703719
3047,0.14087227,318.696919
3048,0.139690474,318.696919
3049,0.140941232,318.680865
3050,0.141851127,318.680865
3051,0.140294313,318.699486
3052,0.140294343,318.675188
3053,0.141767547,318.675188
3054,0.142417908,318.675188
3055,0.140406638,318.691426
3056,0.13841702,318.69445
3057,0.141081199,318.7074
3058,0.141551659,318.7074
3059,0.139900342,318.728313
3060,0.142099187,318.725499
3061,0.141685039,318.716895
3062,0.139072746,318.71829
3063,0.142310947,318.744454
3064,0.141877681,318.733485
3065,0.140993699,318.733485
3066,0.138413757,318.765831
3067,0.141994506,318.735891
3068,0.140210539,318.735226
3069,0.140957639,318.735226
3070,0.141501054,318.740566
3071,0.141029045,318.750092
3072,0.140958816,318.752947
3073,0.139205843,318.784408
3074,0.142521367,318.777409
3075,0.139790744,318.777409
3076,0.142177329,318.776134
3077,0.141102597,318.776134
3078,0.141041055,318.826651
3079,0.140075535,318.81566
3080,0.142419592,318.81566
3081,0.143037379,318.804035
3082,0.140974045,318.804035
3083,0.140146449,318.795344
3084,0.140129507,318.779598
3085,0.141487286,318.779598
3086,0.142782688,318.779598
3087,0.141589373,318.802705
3088,0.141219065,318.830355
3089,0.140626475,318.828271
3090,0.141898319,318.828271
3091,0.140201598,318.828031
3092,0.141384617,318.807483
3093,0.140041545,318.807483
3094,0.14162223,318.85617
3095,0.139980257,318.85617
3096,0.139875904,318.85617
3097,0.143609539,318.85298
3098,0.140726998,318.85298
3099,0.141138598,318.848867
3100,0.143241748,318.848867
3101,0.141882241,318.878616
3102,0.140733093,318.866824
3103,0.142092258,318.880973
3104,0.142380998,318.880973
3105,0.141582608,318.864075
3106,0.141880006,318.870367
3107,0.142230272,318.870367
3108,0.142653897,318.870367
3109,0.143906608,318.902824
3110,0.14101544,318.902824
3111,0.141245365,318.902824
3112,0.142529026,318.87662
3113,0.143564493,318.87662
3114,0.139874086,318.943855
3115,0.141936064,318.943855
3116,0.140449733,318.899939
3117,0.14110148,318.88357
3118,0.141512319,318.913148
3119,0.141171083,318.94969
3120,0.141649202,318.94969
3121,0.141376898,318.907851
3122,0.143862069,318.943879
3123,0.143165037,318.901406
3124,0.142093882,318.901406
3125,0.143001646,318.938637
3126,0.142179743,318.962306
3127,0.139471322,318.962306
3128,0.141962275,318.965071
3129,0.141838208,318.948504
3130,0.141757652,318.984674
3131,0.141257986,318.984674
3132,0.142383665,318.969086
3133,0.141249448,318.969086
3134,0.142882064,318.981533
3135,0.141550511,318.981533
3136,0.144157156,318.977069
3137,0.142366558,318.979337
3138,0.143637464,318.979337
3139,0.141018346,318.997128
3140,0.142224386,318.996864
3141,0.1413607,319.00669
3142,0.142536849,319.036613
3143,0.142746702,319.003291
3144,0.143302336,318.987087
3145,0.141504645,318.987087
3146,0.140954271,319.001897
3147,0.141645551,318.997282
3148,0.141550943,319.011818
3149,0.143038854,319.011818
3150,0.141437054,319.036277
3151,0.143089771,319.007371
3152,0.141481847,319.007371
3153,0.141780257,319.023551
3154,0.141182631,319.05357
3155,0.142470658,319.05357
3156,0.139083445,319.061712
3157,0.140869051,319.056183
3158,0.139986947,319.056183
3159,0.1408678,319.069269
3160,0.140126467,319.069269
3161,0.141003013,319.069269
3162,0.141851693,319.061825
3163,0.140420228,319.040381
3164,0.141346037,319.040381
3165,0.140395045,319.040381
3166,0.140085399,319.072546
3167,0.141601831,319.072546
3168,0.139856219,319.072546
3169,0.141473994,319.098003
3170,0.140618101,319.081185
3171,0.140977413,319.081185
3172,0.140324056,319.113965
3173,0.142604575,319.113965
3174,0.142186448,319.08697
3175,0.139387563,319.127121
3176,0.140491009,319.127121
3177,0.140552685,319.113917
3178,0.139579549,319.111265
3179,0.140449017,319.111265
3180,0.14054203,319.123828
3181,0.140079469,319.126881
3182,0.141273752,319.118804
3183,0.139917374,319.118804
3184,0.140999138,319.130254
3185,0.140604928,319.125054
3186,0.139758006,319.125054
3187,0.142519459,319.125054
3188,0.140403017,319.161301
3189,0.141466454,319.161301
3190,0.141199857,319.169945
3191,0.14251098,319.132627
3192,0.139405623,319.132627
3193,0.142581418,319.167999
3194,0.141075477,319.167999
3195,0.140653625,319.163961
3196,0.138996527,319.16018
3197,0.140855223,319.16018
3198,0.141301915,319.175578
3199,0.141833931,319.186273
3200,0.141927928,319.186273
3201,0.139489055,319.188164
3202,0.140671819,319.178646
3203,0.140908763,319.178646
3204,0.140968099,319.229596
3205,0.141382143,319.229596
3206,0.140332788,319.197913
3207,0.14268747,319.206485
3208,0.140529513,319.206485
3209,0.141505107,319.206485
3210,0.14263998,319.20816
3211,0.139991045,319.20816
3212,0.140411675,319.20816
3213,0.141544417,319.2113
3214,0.141741261,319.187523
3215,0.142579302,319.187523
3216,0.139522255,319.213727
3217,0.140656173,319.213727
3218,0.141176105,319.213727
3219,0.141236231,319.223573
3220,0.14177376,319.249639
3221,0.140078992,319.252282
3222,0.139713571,319.252282
3223,0.140609577,319.257946
3224,0.14175804,319.235893
3225,0.141266614,319.250505
3226,0.141677544,319.250505
3227,0.140997931,319.250505
3228,0.140984923,319.303385
3229,0.141352668,319.274254
3230,0.142951503,319.247388
3231,0.141311884,319.289193
3232,0.141154036,319.289193
3233,0.142211884,319.289193
3234,0.14243342,319.270258
3235,0.140045613,319.270258
3236,0.140212432,319.296578
3237,0.140886411,319.281424
3238,0.142565578,319.281424
3239,0.140594155,319.306638
3240,0.140347913,319.306638
3241,0.140879899,319.311852
3242,0.137487903,319.311852
3243,0.14151974,319.326557
3244,0.140383273,319.326557
3245,0.140210539,319.321576
3246,0.141853198,319.321576
3247,0.140502706,319.321576
3248,0.141572923,319.332196
3249,0.140878603,319.330474
3250,0.14098528,319.325348
3251,0.141206712,319.325348
3252,0.141083241,319.325348
3253,0.141306475,319.355702
3254,0.141281739,319.343312
3255,0.140631124,319.33186
3256,0.140780047,319.33186
3257,0.139569908,319.33186
3258,0.141168863,319.370926
3259,0.142216221,319.370926
3260,0.142404422,319.366578
3261,0.141130135,319.366578
3262,0.142118767,319.399107
3263,0.139951319,319.364007
3264,0.142361462,319.364007
3265,0.141493633,319.364007
3266,0.140872017,319.3878
3267,0.141438097,319.3878
3268,0.143306553,319.380504
3269,0.143039107,319.380504
3270,0.141053557,319.389505
3271,0.141875982,319.389505
3272,0.142834514,319.403207
3273,0.141772792,319.429401
3274,0.142143071,319.429401
3275,0.142634586,319.402608
3276,0.140258223,319.402608
3277,0.141118243,319.402608
3278,0.14225477,319.397963
3279,0.142352864,319.397963
3280,0.140982524,319.412545
3281,0.140342504,319.424749
3282,0.141889021,319.442613
3283,0.139833689,319.460741
3284,0.143051311,319.460741
3285,0.14289099,319.460741
3286,0.13939181,319.411624
3287,0.1413683,319.43423
3288,0.140712827,319.43423
3289,0.139883265,319.470855
3290,0.139819756,319.470855
3291,0.140558735,319.455161
3292,0.13964884,319.455161
3293,0.141448245,319.438482
3294,0.142277464,319.464393
3295,0.141080916,319.454384
3296,0.139040768,319.454384
3297,0.141639054,319.465994
3298,0.138903454,319.465994
3299,0.140810624,319.483409
3300,0.140600562,319.437649
3301,0.140660822,319.476386
3302,0.139824003,319.464745
3303,0.138456866,319.464745
3304,0.141064584,319.478245
3305,0.142149285,319.478245
3306,0.140160024,319.478245
3307,0.140076891,319.481455
3308,0.140369758,319.481455
3309,0.139635876,319.495587
3310,0.141226336,319.495587
3311,0.139890939,319.499934
3312,0.139285415,319.499934
3313,0.14049989,319.499934
3314,0.140642077,319.48047
3315,0.140062481,319.48047
3316,0.140754283,319.489325
3317,0.1438137,319.489325
3318,0.139374048,319.520733
3319,0.14153409,319.523071
3320,0.140409708,319.523071
3321,0.140795618,319.489301
3322,0.138311446,319.492703
3323,0.140289053,319.492703
3324,0.139719218,319.492703
3325,0.141344577,319.50424
3326,0.139714748,319.50424
3327,0.139760256,319.50424
3328,0.141066045,319.496362
3329,0.139952213,319.496362
3330,0.141737089,319.54535
3331,0.139736429,319.54535
3332,0.140629053,319.527441
3333,0.140430421,319.527441
3334,0.139656156,319.55378
3335,0.141841605,319.574449
3336,0.141537994,319.559423
3337,0.140504792,319.559423
3338,0.141121581,319.559423
3339,0.14112781,319.59274
3340,0.140948176,319.544605
3341,0.139738008,319.552298
3342,0.142636061,319.552298
3343,0.141529813,319.573656
3344,0.140756816,319.573656
3345,0.142562807,319.584182
3346,0.140467331,319.584182
3347,0.140815914,319.598127
3348,0.142735377,319.565731
3349,0.141834393,319.565731
3350,0.140494347,319.587088
3351,0.140237629,319.587088
3352,0.140980586,319.585863
3353,0.141867131,319.597166
3354,0.139629126,319.597614
3355,0.14174825,319.597614
3356,0.141665638,319.618802
3357,0.142121419,319.591619
3358,0.141105592,319.572911
3359,0.142804518,319.608924
3360,0.141543657,319.608924
3361,0.140422478,319.608924
3362,0.140760571,319.598094
3363,0.143567056,319.634922
3364,0.142013744,319.602032
3365,0.140923396,319.608236
3366,0.142185777,319.619986
3367,0.141620696,319.619986
3368,0.141931757,319.658558
3369,0.141715884,319.658558
3370,0.142261669,319.622211
3371,0.140481219,319.622211
3372,0.142341152,319.638899
3373,0.142407775,319.638899
3374,0.141692713,319.649913
3375,0.140795261,319.67931
3376,0.141613871,319.656124
3377,0.142501235,319.656124
3378,0.142361164,319.642181
3379,0.142630562,319.654947
3380,0.140916526,319.646871
3381,0.142255157,319.664143
3382,0.142491743,319.664143
3383,0.143026769,319.655019
3384,0.141031951,319.652042
3385,0.141461834,319.652042
3386,0.142007858,319.641452
3387,0.142278612,319.641452
3388,0.142486394,319.686865
3389,0.140040442,319.673563
3390,0.142448157,319.718214
3391,0.142649725,319.718214
3392,0.141477063,319.672691
3393,0.142015114,319.694108
3394,0.144145072,319.727369
3395,0.141336083,319.727369
3396,0.141571194,319.712371
3397,0.142376691,319.697413
3398,0.143681929,319.71402
3399,0.141053125,319.71402
3400,0.142938077,319.71402
3401,0.143588677,319.714684
3402,0.141508728,319.711971
3403,0.140833288,319.727824
3404,0.142409101,319.727824
3405,0.143946007,319.756129
3406,0.141533658,319.714475
3407,0.141812086,319.714475
3408,0.142088607,319.734154
3409,0.141045883,319.718164
3410,0.142079443,319.718164
3411,0.143341303,319.740123
3412,0.142647684,319.740123
3413,0.141837061,319.77543
3414,0.143056423,319.72519
3415,0.140722558,319.72519
3416,0.143439353,319.72519
3417,0.142846897,319.767011
3418,0.141642362,319.756
