Time,Abs,Temp,Abs 2,Temp2
3294,0.142277464,319.464393,0.062416233,291.125606
3295,0.141080916,319.454384,0.063528791,291.149678
3297,0.141639054,319.465994,0.060199898,291.121585
3299,0.140810624,319.483409,#N/A,#N/A
3300,0.140600562,319.437649,0.062782653,291.145822
3301,0.140660822,319.476386,0.059875168,291.128481
3302,0.139824003,319.464745,#N/A,#N/A
3304,0.141064584,319.478245,0.059136935,291.128131
3305,0.142149285,319.478245,0.059832562,291.112922
3307,0.140076891,319.481455,#N/A,#N/A
3309,0.139635876,319.495587,#N/A,#N/A
3311,0.139890939,319.499934,#N/A,#N/A
3314,0.140642077,319.48047,0.062246807,291.113227
3316,0.140754283,319.489325,0.061595988,291.101458
3318,0.139374048,319.520733,0.058859475,291.090602
3319,0.14153409,319.523071,0.062508293,291.101726
3321,0.140795618,319.517691,0.059705395,291.101353
3322,0.138311446,319.492703,0.060881119,291.112991
3325,0.141344577,319.50424,#N/A,#N/A
3328,0.141066045,319.533222,#N/A,#N/A
3330,0.141737089,319.54535,0.060067274,291.087783
3332,0.140629053,319.527441,#N/A,#N/A
3334,0.139656156,319.554252,0.058685299,291.102862
3335,0.141841605,319.574449,#N/A,#N/A
3336,0.141537994,319.559423,0.059010148,291.098827
3339,0.14112781,319.59274,0.062470481,291.06265
3340,0.140948176,319.544605,0.059533786,291.090951
3341,0.139738008,319.552298,#N/A,#N/A
3343,0.141529813,319.584719,#N/A,#N/A
3345,0.142562807,319.574881,0.05917158,291.065767
3347,0.140815914,319.598127,#N/A,#N/A
3348,0.142735377,319.565731,0.059244029,291.058984
3350,0.140494347,319.587088,#N/A,#N/A
3352,0.140980586,319.585863,0.059765693,291.070134
3353,0.141867131,319.597166,0.061154511,291.060434
3354,0.139629126,319.597614,#N/A,#N/A
3356,0.141665638,319.618802,0.06016954,291.08086
3357,0.142121419,319.591619,0.058927987,291.040042
3358,0.141105592,319.572911,0.057638738,291.030764
3359,0.142804518,319.608924,#N/A,#N/A
3362,0.140760571,319.598094,#N/A,#N/A
3363,0.143567056,319.634922,0.060209237,291.053338
3364,0.142013744,319.602032,0.059632603,291.036635
3365,0.140923396,319.608236,#N/A,#N/A
3366,0.142185777,319.619986,0.059683029,291.034603
3368,0.141931757,319.658558,0.06094712,291.052513
3370,0.142261669,319.622211,0.059813105,291.019672
3372,0.142341152,319.636274,0.060798276,291.049004
3374,0.141692713,319.649913,0.060830526,291.063868
3375,0.140795261,319.67931,0.059424721,290.991455
3376,0.141613871,319.656124,0.062721334,291.033046
3378,0.142361164,319.642181,0.059496082,291.045366
3379,0.142630562,319.654947,0.063099571,290.989474
3380,0.140916526,319.646871,#N/A,#N/A
3381,0.142255157,319.664143,0.06371443,291.029189
3383,0.143026769,319.655019,#N/A,#N/A
3384,0.141031951,319.664199,0.061521389,291.018434
3386,0.142007858,319.641452,#N/A,#N/A
3388,0.142486394,319.688474,#N/A,#N/A
3389,0.140040442,319.673563,0.060737271,290.957372
3390,0.142448157,319.718214,#N/A,#N/A
3392,0.141477063,319.672691,#N/A,#N/A
3393,0.142015114,319.694108,#N/A,#N/A
3394,0.144145072,319.727369,0.058100387,290.974705
3396,0.141571194,319.712371,#N/A,#N/A
3397,0.142376691,319.697413,0.058868073,291.021282
3398,0.143681929,319.71402,#N/A,#N/A
3401,0.143588677,319.732634,0.060015343,291.002471
3402,0.141508728,319.711971,0.059738066,290.983158
3403,0.140833288,319.727824,0.059299514,290.978981
3405,0.143946007,319.756129,#N/A,#N/A
3406,0.141533658,319.714475,0.060988318,290.989106
3408,0.142088607,319.734154,#N/A,#N/A
3409,0.141045883,319.718164,#N/A,#N/A
3411,0.143341303,319.747006,0.059227236,290.971475
3413,0.141837061,319.77543,0.059621912,290.9899
3414,0.143056423,319.746182,#N/A,#N/A
3417,0.142846897,319.767011,0.058228742,290.963928
3418,0.141642362,319.756,0.062048901,290.963157
3419,0.143056244,319.760977,0.060589924,290.960304
3420,0.145129994,319.745245,#N/A,#N/A
3422,0.143432438,319.783247,0.058329601,290.937236
3424,0.141969994,319.807492,0.060301989,290.959789
3426,0.142879665,319.797873,#N/A,#N/A
3427,0.142807797,319.772068,0.06219247,290.961805
3428,0.141705304,319.759176,#N/A,#N/A
3429,0.142898873,319.764833,0.05874886,290.910658
3431,0.143695295,319.775756,0.058234278,290.944045
3433,0.142890662,319.779533,0.057826515,290.973228
3436,0.142295674,319.824133,0.059314322,290.921298
3438,0.142729253,319.791912,0.061332095,290.921105
3439,0.143701822,319.816557,0.060124766,290.977313
3441,0.143576354,319.786846,0.062392473,290.968368
3442,0.141336009,319.817716,#N/A,#N/A
3445,0.141981795,319.822413,0.058913901,290.933132
3447,0.142280191,319.834446,0.058885679,290.903856
3448,0.144872949,319.838055,0.055690773,290.958332
3450,0.141847611,319.835199,0.058914881,290.946509
3452,0.142284572,319.826525,0.059357498,290.945339
3453,0.142166659,319.825605,0.062649027,290.944015
3454,0.142911926,319.830989,#N/A,#N/A
3456,0.142613813,319.815779,#N/A,#N/A
3458,0.141019911,319.836085,#N/A,#N/A
3461,0.142786428,319.847615,0.059538923,290.918362
3462,0.142767191,319.882114,0.055452239,290.905768
3463,0.142828226,319.874145,#N/A,#N/A
3465,0.141795933,319.8646,#N/A,#N/A
3466,0.144468024,319.832789,0.061970342,290.916061
3468,0.142877176,319.854055,#N/A,#N/A
3469,0.142418832,319.869232,0.062565245,290.907719
3471,0.141891494,319.883065,0.061852545,290.89371
3472,0.142579526,319.868776,0.059419945,290.88808
3473,0.141968265,319.906697,#N/A,#N/A
3475,0.14354296,319.875176,#N/A,#N/A
3477,0.1438867,319.851734,#N/A,#N/A
3478,0.144816265,319.909888,0.068503134,290.896279
3480,0.141328409,319.915969,0.059546314,290.911507
3481,0.144418284,319.895337,0.058054227,290.883027
3484,0.143072605,319.879728,0.058456693,290.876612
3485,0.14190656,319.93024,0.058351364,290.872975
3486,0.143407852,319.945495,0.059641276,290.900517
3487,0.143018201,319.937855,0.059038706,290.876766
3489,0.142368749,319.908384,#N/A,#N/A
3490,0.143331721,319.924864,0.057298698,290.878038
3492,0.142948866,319.94267,#N/A,#N/A
3493,0.140705988,319.907536,0.060258094,290.875171
3495,0.142153129,319.933023,#N/A,#N/A
3496,0.142369613,319.907608,0.060648233,290.856585
3497,0.142558888,319.951773,#N/A,#N/A
3499,0.143098593,319.936591,0.05845844,290.83472
3500,0.143937796,319.958052,#N/A,#N/A
3502,0.142345682,319.919175,#N/A,#N/A
3503,0.144360051,319.944398,0.058189522,290.854757
3504,0.143136606,319.968243,0.060732834,290.872649
3506,0.143529162,319.961475,#N/A,#N/A
3508,0.142275915,319.937662,0.059336636,290.818445
3510,0.143475413,319.935894,0.060242333,290.84536
3512,0.143049002,319.975745,#N/A,#N/A
3514,0.143337339,319.945876,0.062517144,290.864859
3516,0.144395605,319.964195,0.056406777,290.863096
3517,0.142481834,319.969402,0.060289022,290.825153
3518,0.142191842,319.969402,0.060546238,290.829496
3520,0.144701123,319.966738,#N/A,#N/A
3522,0.142756879,319.997581,#N/A,#N/A
3523,0.143301219,319.994798,#N/A,#N/A
3524,0.142855376,319.979496,0.058912955,290.831643
3525,0.144102827,319.997133,0.058294311,290.807516
3526,0.142446905,320.005507,#N/A,#N/A
3527,0.143427938,319.977168,0.059486195,290.854534
3529,0.142319277,319.996333,0.056268055,290.800946
3530,0.142939627,319.967273,0.062048122,290.834553
3532,0.143320486,319.997524,#N/A,#N/A
3533,0.144677833,320.019112,0.057976473,290.833171
3534,0.142734036,320.019112,#N/A,#N/A
3535,0.142190039,319.993421,0.05944927,290.784323
3536,0.142092511,320.012298,#N/A,#N/A
3538,0.141870037,320.024918,0.06102654,290.812165
3540,0.143233433,320.027374,0.058266602,290.786313
3541,0.143222407,320.032509,0.058936022,290.822962
3543,0.144013658,320.038643,0.057202566,290.779654
3546,0.14306578,320.05064,0.058599938,290.800427
3547,0.142459184,320.034332,0.058722012,290.812613
3548,0.141817033,320.030581,0.062814511,290.794218
3550,0.142358661,320.049416,0.057548475,290.793933
3552,0.143130124,320.067106,0.060668562,290.807894
3554,0.142649338,320.074927,#N/A,#N/A
3555,0.143360093,320.04728,0.062297661,290.804358
3557,0.140874133,320.048719,0.061891589,290.811427
3559,0.144012258,320.048535,#N/A,#N/A
3561,0.144453436,320.099142,#N/A,#N/A
3562,0.14361468,320.052733,0.059943125,290.808058
3563,0.143157363,320.084555,0.058851175,290.802132
3566,0.144451916,320.084019,#N/A,#N/A
3567,0.142896235,320.080221,0.063304573,290.777616
3570,0.143391103,320.076406,0.054657973,290.761019
3573,0.144060552,320.085626,#N/A,#N/A
3575,0.145583823,320.087769,#N/A,#N/A
3577,0.143057138,320.087817,#N/A,#N/A
3580,0.144782484,320.122755,0.057803333,290.744418
3581,0.143249989,320.119453,#N/A,#N/A
3584,0.144052327,320.12964,#N/A,#N/A
3586,0.143336356,320.131663,0.063601702,290.7614
3587,0.143176228,320.118093,0.062868208,290.723679
3588,0.143166035,320.139939,0.063109472,290.741961
3589,0.14302738,320.133646,0.057145458,290.721981
3591,0.142193809,320.114254,0.059137378,290.75011
3593,0.143767998,320.118028,0.055262577,290.753466
3596,0.143394202,320.131743,0.053997427,290.747718
3598,0.142228827,320.130311,0.063898578,290.731622
3599,0.140692398,320.110231,#N/A,#N/A
3601,0.143325493,320.129207,0.066508077,290.733716
3602,0.142635316,320.138659,0.066082798,290.728458
3604,0.140223295,320.184995,0.064267755,290.743333
3605,0.142277747,320.145328,0.062849149,290.736351
3607,0.142935023,320.154051,0.062672049,290.700608
3608,0.143784538,320.178375,0.06720157,290.734729
3609,0.143811747,320.169044,#N/A,#N/A
3610,0.14302288,320.171091,0.067485437,290.715638
3611,0.141716316,320.157353,#N/A,#N/A
3612,0.142993227,320.172034,0.063320629,290.675058
3613,0.143818021,320.167061,#N/A,#N/A
3615,0.143334523,320.159729,#N/A,#N/A
3616,0.142016619,320.183724,0.065330669,290.695977
3618,0.143844768,320.197892,0.064233325,290.71336
3620,0.141483128,320.184443,0.063540809,290.715648
3621,0.14268741,320.199331,0.06418018,290.722487
3623,0.142100126,320.18537,0.066150323,290.705233
3624,0.1440617,320.211379,0.065026976,290.705593
3627,0.142987222,320.223923,0.065934718,290.718089
3628,0.142651483,320.223875,0.066582032,290.702172
3629,0.142910048,320.166212,#N/A,#N/A
3631,0.144043669,320.208157,0.063786045,290.740588
3632,0.142860591,320.195812,#N/A,#N/A
3634,0.14369075,320.229255,0.068031482,290.692411
3636,0.143092334,320.218981,0.067182355,290.679334
3637,0.143964082,320.201048,#N/A,#N/A
3638,0.144219384,320.205645,0.06451337,290.675219
3639,0.143612132,320.212313,0.057809599,290.691909
3640,0.141948059,320.202775,#N/A,#N/A
3642,0.141710833,320.196035,0.056997113,290.69763
3644,0.143466011,320.206972,0.06474591,290.681737
3645,0.143901736,320.223018,#N/A,#N/A
3646,0.143936455,320.227448,0.062284421,290.660559
3647,0.142990649,320.237113,0.068904243,290.689618
3648,0.143739551,320.221771,0.067229852,290.68094
3649,0.143477976,320.215087,0.065073036,290.688538
3650,0.142418578,320.262448,0.067634657,290.660443
3651,0.144114301,320.236697,#N/A,#N/A
3653,0.144056395,320.252271,0.06721577,290.688267
3654,0.141593859,320.219828,#N/A,#N/A
3656,0.14349483,320.239927,0.065767676,290.698643
3657,0.142211378,320.254053,0.064956293,290.676129
3658,0.142270103,320.25247,#N/A,#N/A
3660,0.142449126,320.254069,#N/A,#N/A
3662,0.144114301,320.266803,#N/A,#N/A
3663,0.143061534,320.268338,#N/A,#N/A
3665,0.144254208,320.26829,0.063032612,290.659823
3668,0.143719256,320.255763,0.063712507,290.663487
3669,0.142781973,320.271664,0.067919388,290.665222
3670,0.141570523,320.281896,0.070595376,290.650383
3673,0.143704593,320.265899,0.066399299,290.686065
3674,0.143485174,320.289506,0.067133069,290.636636
3675,0.143587336,320.278882,0.067131199,290.654073
3678,0.143460929,320.28921,0.06770502,290.638892
3680,0.143045798,320.272837,#N/A,#N/A
3681,0.144586161,320.272837,0.062657461,290.631581
3682,0.142963544,320.305989,#N/A,#N/A
3683,0.144138143,320.289313,0.067341775,290.630011
3685,0.145355597,320.30439,0.065762259,290.639604
3687,0.142474398,320.313182,0.066380836,290.609589
3688,0.144036233,320.284908,#N/A,#N/A
3689,0.142515644,320.341127,0.066498481,290.641699
3691,0.145080462,320.331447,0.065532729,290.613111
3692,0.143154159,320.312998,#N/A,#N/A
3693,0.140677258,320.338305,#N/A,#N/A
3694,0.142563313,320.302846,0.063193448,290.615876
3696,0.143648699,320.344924,0.066071168,290.599311
3697,0.145584032,320.34924,#N/A,#N/A
3700,0.144105822,320.334964,#N/A,#N/A
3702,0.144890338,320.359654,#N/A,#N/A
3704,0.143568426,320.338169,0.065376855,290.642608
3706,0.144211769,320.343756,#N/A,#N/A
3707,0.143279761,320.343756,0.056861714,290.618123
3709,0.142662883,320.360677,#N/A,#N/A
3711,0.145286873,320.374033,0.067011692,290.598613
3712,0.144412831,320.374033,#N/A,#N/A
3713,0.143493533,320.360749,0.067863002,290.598342
3714,0.145684242,320.360749,#N/A,#N/A
3715,0.14410384,320.380634,#N/A,#N/A
3717,0.146157309,320.35437,0.066541418,290.606546
3720,0.142308965,320.38045,0.064877324,290.602005
3722,0.14495492,320.362571,#N/A,#N/A
3723,0.14413406,320.362571,0.06263452,290.588244
3725,0.146894604,320.382289,#N/A,#N/A
3726,0.143919617,320.366223,0.065658569,290.605309
3727,0.142628774,320.368964,#N/A,#N/A
3728,0.145603254,320.368964,0.06282863,290.5943
3730,0.144842923,320.39327,#N/A,#N/A
3731,0.146685898,320.394261,0.064833537,290.593232
3733,0.144474343,320.391272,0.065872952,290.572834
3734,0.14483133,320.408303,0.064636968,290.574441
3735,0.144411162,320.375254,#N/A,#N/A
3737,0.144934997,320.392638,0.066876307,290.612688
3738,0.144992292,320.386628,0.055353161,290.57282
3740,0.147689819,320.428771,#N/A,290.605614
3741,0.144400701,320.409158,#N/A,#N/A
3743,0.145293057,320.433885,#N/A,#N/A
3746,0.141281858,320.418013,#N/A,#N/A
3748,0.149220228,320.409414,#N/A,290.578914
3749,0.142300099,320.399919,#N/A,#N/A
3750,0.147326484,320.417494,#N/A,290.568097
3753,0.143125773,320.421122,#N/A,#N/A
3754,0.144176424,320.429649,#N/A,290.539312
3756,0.152433381,320.416814,#N/A,#N/A
3757,0.15227364,320.43653,#N/A,#N/A
3758,0.151182666,320.4419,#N/A,#N/A
3760,0.138699547,320.448733,#N/A,#N/A
3761,0.151285678,320.425909,#N/A,#N/A
3763,0.151534677,320.456221,#N/A,#N/A
3764,0.154797807,320.441477,#N/A,#N/A
3766,0.150154486,320.431088,#N/A,#N/A
3767,0.152721345,320.436322,#N/A,#N/A
3770,0.151203349,320.437641,#N/A,#N/A
3772,0.152781367,320.439359,#N/A,#N/A
3773,0.153636545,320.439359,#N/A,#N/A
3774,0.151573658,320.497111,#N/A,#N/A
3776,0.151255384,320.476766,#N/A,#N/A
3779,0.151437521,320.443578,#N/A,#N/A
3781,0.153335288,320.460072,#N/A,#N/A
3782,0.154044554,320.470485,#N/A,#N/A
3785,0.152876318,320.503479,#N/A,#N/A
3787,0.142909586,320.496959,#N/A,#N/A
3788,0.14193356,320.470676,#N/A,#N/A
3789,0.143516839,320.489144,#N/A,#N/A
3790,0.142078266,320.475175,#N/A,#N/A
3793,0.153178021,320.481369,#N/A,#N/A
3795,0.141773328,320.467432,#N/A,#N/A
3797,0.14278625,320.503655,#N/A,#N/A
3798,0.145342827,320.50224,#N/A,#N/A
3801,0.14242512,320.517103,#N/A,#N/A
3802,0.142245501,320.51258,#N/A,#N/A
3803,0.14367421,320.510135,#N/A,#N/A
3805,0.141708314,320.50622,#N/A,#N/A
3806,0.143621534,320.507594,#N/A,#N/A
3807,0.14382793,320.511949,#N/A,#N/A
3808,0.1425374,320.482982,#N/A,#N/A
3809,0.141979069,320.54073,#N/A,#N/A
3810,0.151826128,320.52896,#N/A,#N/A
3811,0.151661664,320.517158,#N/A,#N/A
3813,0.15125531,320.510231,#N/A,#N/A
3815,0.154158413,320.526251,#N/A,#N/A
3817,0.153448016,320.525172,#N/A,#N/A
3819,0.152872086,320.559833,#N/A,#N/A
3820,0.154835254,320.53544,#N/A,#N/A
3821,0.152864352,320.524205,#N/A,#N/A
3823,0.153204724,320.533554,#N/A,#N/A
3824,0.153332129,320.541847,#N/A,#N/A
3825,0.15368928,320.541113,#N/A,#N/A
3827,0.154886514,320.560025,#N/A,#N/A
3829,0.155791357,320.530973,#N/A,#N/A
3831,0.153524876,320.549502,#N/A,#N/A
3832,0.151959077,320.563492,#N/A,#N/A
3834,0.153766364,320.546793,#N/A,#N/A
3836,0.153409392,320.552586,#N/A,#N/A
3839,0.153821647,320.561327,#N/A,#N/A
3841,0.153906688,320.556972,#N/A,#N/A
3842,0.153664902,320.572847,#N/A,#N/A
3844,0.153338715,320.571713,#N/A,#N/A
3846,0.1465168,320.563875,#N/A,#N/A
3848,0.151105061,320.584081,#N/A,#N/A
3851,0.149176881,320.576291,#N/A,#N/A
